"student_code","user_id","skill_name","correct","absence_rate","AI_detection ","start_time","submit time","delivery_hours","class_Activities","absence rate","AI detection","class activity 2","template_id","correct2","Final Test"
"129032024","138401","Interaction with algorithm","1","0","0.71","2/25/2024 22:24","2/27/2024 20:20","45.94","0.25","0","71","25","202408","1"
"130032024","138401","Mapping code using a flowchart and pseudocode","0","0","0.71","2/25/2024 22:24","2/27/2024 20:20","45.94","0.25","0","71","25","202409","1"
"131032024","138485","Logical Reasoning and Objectivity (critical thinking)","1","0.033","0.43","2/25/2024 22:24","2/27/2024 21:13","46.81","0.4","3.3","43","40","202405","1"
"132032024","138485","Problem-solving","1","0.033","0.43","2/25/2024 22:24","2/27/2024 21:13","46.81","0.4","3.3","43","40","202406","1"
"133032024","138485","Writing coding effectively","1","0.033","0.43","2/25/2024 22:24","2/27/2024 21:13","46.81","0.4","3.3","43","40","202407","1"
"134032024","138485","Interaction with algorithm","1","0.033","0.43","2/25/2024 22:24","2/27/2024 21:13","46.81","0.4","3.3","43","40","202408","1"
"135032024","138485","Mapping code using a flowchart and pseudocode","1","0.033","0.43","2/25/2024 22:24","2/27/2024 21:13","46.81","0.4","3.3","43","40","202409","1"
"136032024","138604","Logical Reasoning and Objectivity (critical thinking)","1","0.033","0.13","2/25/2024 22:24","2/27/2024 21:41","47.28","0.4","3.3","13","40","202405","1"
"137032024","138604","Problem-solving","1","0.033","0.13","2/25/2024 22:24","2/27/2024 21:41","47.28","0.4","3.3","13","40","202406","1"
"138032024","138604","Writing coding effectively","1","0.033","0.13","2/25/2024 22:24","2/27/2024 21:41","47.28","0.4","3.3","13","40","202407","1"
"139032024","138604","Interaction with algorithm","1","0.033","0.13","2/25/2024 22:24","2/27/2024 21:41","47.28","0.4","3.3","13","40","202408","1"
"140032024","138604","Mapping code using a flowchart and pseudocode","1","0.033","0.13","2/25/2024 22:24","2/27/2024 21:41","47.28","0.4","3.3","13","40","202409","1"
"141032024","138645","Logical Reasoning and Objectivity (critical thinking)","0","0.067","0.17","2/25/2024 22:24","2/27/2024 21:59","47.58","0.25","6.7","17","25","202405","1"
"142032024","138645","Problem-solving","1","0.067","0.17","2/25/2024 22:24","2/27/2024 21:59","47.58","0.25","6.7","17","25","202406","1"
"143032024","138645","Writing coding effectively","1","0.067","0.17","2/25/2024 22:24","2/27/2024 21:59","47.58","0.25","6.7","17","25","202407","1"
"144032024","138645","Interaction with algorithm","1","0.067","0.17","2/25/2024 22:24","2/27/2024 21:59","47.58","0.25","6.7","17","25","202408","1"
"145032024","138645","Mapping code using a flowchart and pseudocode","0","0.067","0.17","2/25/2024 22:24","2/27/2024 21:59","47.58","0.25","6.7","17","25","202409","1"
"146032024","138810","Logical Reasoning and Objectivity (critical thinking)","0","0.167","0.16","2/25/2024 22:24","2/27/2024 21:44","47.33","0.05","16.7","16","5","202405","1"
"147032024","138810","Problem-solving","0","0.167","0.16","2/25/2024 22:24","2/27/2024 21:44","47.33","0.05","16.7","16","5","202406","1"
"148032024","138810","Writing coding effectively","1","0.167","0.16","2/25/2024 22:24","2/27/2024 21:44","47.33","0.05","16.7","16","5","202407","1"
"149032024","138810","Interaction with algorithm","1","0.167","0.16","2/25/2024 22:24","2/27/2024 21:44","47.33","0.05","16.7","16","5","202408","1"
"150032024","138810","Mapping code using a flowchart and pseudocode","0","0.167","0.16","2/25/2024 22:24","2/27/2024 21:44","47.33","0.05","16.7","16","5","202409","1"
"151032024","139254","Logical Reasoning and Objectivity (critical thinking)","1","0","0.24","2/25/2024 22:24","2/27/2024 12:11","37.78","0.1","0","24","10","202405","1"
"152032024","139254","Problem-solving","1","0","0.24","2/25/2024 22:24","2/27/2024 12:11","37.78","0.1","0","24","10","202406","1"
"153032024","139254","Writing coding effectively","1","0","0.24","2/25/2024 22:24","2/27/2024 12:11","37.78","0.1","0","24","10","202407","1"
"154032024","139254","Interaction with algorithm","1","0","0.24","2/25/2024 22:24","2/27/2024 12:11","37.78","0.1","0","24","10","202408","1"
"155032024","139254","Mapping code using a flowchart and pseudocode","0","0","0.24","2/25/2024 22:24","2/27/2024 12:11","37.78","0.1","0","24","10","202409","1"
"156032024","141031","Logical Reasoning and Objectivity (critical thinking)","0","0.067","0.39","2/25/2024 22:24","2/26/2024 10:54","12.5","0.2","6.7","39","20","202405","1"
"157032024","141031","Problem-solving","0","0.067","0.39","2/25/2024 22:24","2/26/2024 10:54","12.5","0.2","6.7","39","20","202406","1"
"158032024","141031","Writing coding effectively","1","0.067","0.39","2/25/2024 22:24","2/26/2024 10:54","12.5","0.2","6.7","39","20","202407","1"
"159032024","141031","Interaction with algorithm","1","0.067","0.39","2/25/2024 22:24","2/26/2024 10:54","12.5","0.2","6.7","39","20","202408","1"
"160032024","141031","Mapping code using a flowchart and pseudocode","0","0.067","0.39","2/25/2024 22:24","2/26/2024 10:54","12.5","0.2","6.7","39","20","202409","0"
